"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1"
"uit","SPA-2981-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/SPA-2981",200,TRUE,935632,"93ce0214113b4fc31186f61f19f38afdb89e7810"
"uit","LER-1651-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1651",200,TRUE,937359,"5a9658516f79dff9bb402ec3dc130e60b083ce12"
"uit","LER-2101-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2101",200,TRUE,939132,"3e1649f00c4d9b17cb47abc788ce8399a8efd6aa"
"uit","LER-2051-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-2051",200,TRUE,938111,"c9f79891bcc20914153c41be379b41339d7154ce"
"uit","LER-3101-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3101",200,TRUE,938803,"afdc69d7bd5bf647a9e34b06a7c4c9a97a8d4ffd"
"uit","LER-3100-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3100",200,TRUE,936428,"f5cbfe8c98968ee113b3239aee5ab9a61efe7db7"
"uit","LER-3012-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3012",200,TRUE,940000,"5e1df56e8d3e26b344b273317a622efb5532bf4f"
"uit","LER-3010-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3010",200,TRUE,937234,"fdd3c5e0687c480571fbec2ee283bb6666e40d54"
"uit","LER-3002-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3002",200,TRUE,940012,"7228d695d8d90546f8354c9c79b298ecc8d13ae2"
"uit","LER-3913-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3913",200,TRUE,935350,"d2d7496eacbb5ec5c1d42fba1b4878ab4d6e905c"
"uit","LER-3911-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3911",200,TRUE,935048,"6c519ddc8dfd9abcc8468991a1b74ce72376ffb8"
"uit","LER-3660-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3660",200,TRUE,938476,"b6f1dbb2a988fe0a591fa05eb087f0fe1af0617c"
"uit","LER-3211-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3211",200,TRUE,935960,"e99d8c39874a4881a1b38a485c6faf6d681f7649"
"uit","LER-3210-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3210",200,TRUE,937714,"7a29dda870d7118588919c5a6486a42539e45a2d"
"uit","LER-3111-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3111",200,TRUE,938180,"67a4bfa95b848ab08198c1016278ca55e12c51ae"
"uit","LER-3110-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3110",200,TRUE,937032,"d534211266b3740e351bb343ac693d1d54decc31"
