"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"hvl","MGBMA401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMA401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMA402-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMA402",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMH101A-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMH101A",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMH201A-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMH201A",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMH301A-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMH301A",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMH401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMH401",NA,FALSE,NA,NA,NA,NA
"hvl","MGBK<U+00D8>201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBK<U+00D8>201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMU101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMU101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMU141-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMU141",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMU201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMU201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMU241-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMU241",NA,FALSE,NA,NA,NA,NA
"hvl","MGBKHS101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBKHS101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBMAS101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBMAS101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBK<U+00D8>101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBK<U+00D8>101",NA,FALSE,NA,NA,NA,NA
"hvl","MGBKH201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBKH201",NA,FALSE,NA,NA,NA,NA
"hvl","MGBKH241-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBKH241",NA,FALSE,NA,NA,NA,NA
"hvl","MGBKH301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBKH301",NA,FALSE,NA,NA,NA,NA
"hvl","MGBKH401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBKH401",NA,FALSE,NA,NA,NA,NA
